source,missing_set,experiment_mode,experiment,seed,model_type,model_path,n,latency_s,training_s,r2,mae,rmse,nmae,accuracy,macro_f1,residual_mean,residual_std
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/lr.joblib,10000,0.0102416295558214,0.0152574386447668,0.6768016076537736,8.966783841632516,11.44272762024816,0.099830592759213,0.5053,0.4877826792127994,-0.1899200548735242,11.441723518231584
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/lr.joblib,10714,0.0121067408472299,0.0152574386447668,0.7269861485087079,6.424110385080923,7.883583064190624,0.1060959601169434,0.6825648683964906,0.4200609752498373,0.940448234897285,7.827653411764988
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/lr.joblib,10000,0.0130760017782449,0.047732314094901,0.6765981555500504,8.949872358122153,11.44632862941618,0.0996423108230032,0.5072,0.4908049435011786,-0.1933087628761981,11.445268464820336
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/lr.joblib,10714,0.0060853287577629,0.047732314094901,0.7307955994007929,6.372559754528944,7.828388755025406,0.105244587192881,0.684991599775994,0.4244124740800446,1.0334336642704367,7.760238795713128
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/lr.joblib,10000,0.0032366644591093,0.0118260979652404,0.569562114560958,11.04964461138204,13.2053588940501,0.1230198687528617,0.4046,0.2543344372298949,-0.236355577111195,13.203903735987454
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/lr.joblib,10714,0.0110489837825298,0.0118260979652404,-0.2853804071132213,15.588583290348982,17.105947896115243,0.2574497653236826,0.2632070188538361,0.1332446723006622,-15.559844658637283,7.106996690603668
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/lr.joblib,10000,0.0020984578877687,0.0116169657558202,0.5933186485641385,10.410976662175669,12.835774931011168,0.1159093371429043,0.4436,0.3710082225813898,-0.272639157594162,12.833520791073298
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/lr.joblib,10714,0.0023164395242929,0.0116169657558202,-0.2726686730494527,15.41993232324616,17.021153332020713,0.2546644479479135,0.2960612282994213,0.2341292803661707,-15.172270925086702,7.715400946668589
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/lr.joblib,10000,0.0074633918702602,0.0568785797804594,0.5933405685927444,10.41041466021978,12.835429003734085,0.1159030801627675,0.4437,0.3712781628994261,-0.27219447430316,12.833184208907426
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,lr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/lr.joblib,10714,0.0094188563525676,0.0568785797804594,-0.2726355757588454,15.419572811096966,17.020932002725445,0.2546585105053173,0.2962478999439985,0.2342365485596685,-15.171871167962312,7.715698800048761
internal_test,complete,full_reference,full_reference,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10000,0.0164956673979759,0.0446947552263736,0.8929157688924142,5.316361984392223,6.586545945303576,0.0591890668491674,0.7307,0.6218701444299509,-0.0556061942967795,6.586640556773477
external_10714,complete,full_reference,full_reference,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10714,0.0051449239253997,0.0446947552263736,0.8469821510788916,4.733182051369657,5.902042781989897,0.0781698109227028,0.6777114056374837,0.506193807376625,0.191078307999637,5.899224207152307
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10000,0.0299728885293006,0.0446947552263736,0.4294370622882656,12.751555444432812,15.20361078654996,0.1419678851528926,0.3521,0.3284195928187617,10.632093888284372,10.86831047204928
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10714,0.0150265675038099,0.0446947552263736,0.7148081887811528,6.42003229458086,8.057491066402234,0.106028609324209,0.6767780474145977,0.5129272279863084,-4.970567350379523,6.341953681824435
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/mpr.joblib,10000,0.011609548702836,0.0414346475154161,0.7734599215203336,7.780868194204627,9.58004364431422,0.0866273457381944,0.5418,0.4942339729650022,-0.1602800254981858,9.579181729806196
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/mpr.joblib,10714,0.0119939018040895,0.0414346475154161,-0.3089353428940653,16.000059622789472,17.261971854856355,0.2642454107809987,0.2708605562815008,0.2509834180288428,-15.19839953252434,8.184777125137156
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/mpr.joblib,10000,0.0216284077614545,0.1634598653763532,0.7908698340934139,7.407319367436453,9.204565770841649,0.0824684854980678,0.6005,0.5231952838945713,-0.1844502466683444,9.203177656883089
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/mpr.joblib,10714,0.0804812014102935,0.1634598653763532,-0.3097327911615661,16.014446377909074,17.267229346624138,0.2644830120216197,0.2400597349262647,0.2394295618449485,-15.299752030342296,8.005047042402444
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10000,0.0043108370155096,0.0446947552263736,0.7991269963768285,7.602326755133583,9.02102218965024,0.0846395764321262,0.4995,0.4057746189558173,2.027945402979542,8.790563473936983
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10714,0.0072865206748247,0.0446947552263736,0.7663767895395928,5.943974342907767,7.292715994604253,0.0981663805599961,0.6709912264327049,0.473564073840147,1.9593213871916608,7.0249108424162365
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/mpr.joblib,10000,0.0271616540849208,0.0376169010996818,0.8572210037040023,5.980116860937496,7.605488721352023,0.0665789007007069,0.692,0.5795033280398423,-0.0666764441930898,7.605576731724216
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/mpr.joblib,10714,0.0125325750559568,0.0376169010996818,0.7769711228548535,5.51157286427275,7.125442764577608,0.0910251505247357,0.6640843755833489,0.51814916472885,0.910764254004228,7.067326575092456
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/mpr.joblib,10000,0.0086557026952505,0.1054102070629596,0.9039959024238216,4.882732158184801,6.236484526537989,0.054361302139666,0.7304,0.6441885237773404,-0.0767778038911224,6.236323724113159
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/mpr.joblib,10714,0.0126277487725019,0.1054102070629596,0.6921661341340191,6.153807079214583,8.371234449012693,0.1016318262463184,0.6253500093335822,0.3802079668294682,-0.4049357571669666,8.361825116846944
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10000,0.0047436635941267,0.0446947552263736,0.0920970592081982,16.165971286113788,19.17850171566576,0.1799818669128678,0.3151,0.2801613563558405,12.708178041352763,14.364462144624294
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/mpr.joblib,10714,0.0143388789147138,0.0446947552263736,0.6526156069162663,7.284600589416162,8.892757683663698,0.1203071938797054,0.5809221579242113,0.3478275647130268,-3.155599874703232,8.314432087405667
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/mpr.joblib,10000,0.0105916913598775,0.0265646092593669,0.6394679130971699,10.050967399544913,12.085564083024153,0.1119012179864719,0.432,0.3847694036949573,-0.2094445937540421,12.08435332678432
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/mpr.joblib,10714,0.0119822546839714,0.0265646092593669,-0.3154518058466482,15.921646532671527,17.304887398971875,0.2629503969062185,0.2857009520253873,0.2244748856275794,-15.23185982551086,8.213152269147132
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/mpr.joblib,10000,0.0327449347823858,0.1485161371529102,0.7284295941532,8.513708856850299,10.4890507081916,0.0947863377516176,0.5556,0.4831359107410793,-0.2326602026295614,10.486994407088073
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,mpr,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/mpr.joblib,10714,0.0171665344387292,0.1485161371529102,-0.2932458949955943,15.726179264342566,17.15820535366975,0.2597222008974825,0.2605936158297555,0.2456464077865065,-15.447259018123235,7.469364572878468
internal_test,complete,full_reference,full_reference,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10000,10.00073565542698,49.95338660478592,0.9848388564739908,1.8102098432212463,2.4783403280049927,0.020153750202864,0.8996,0.8511853612285969,-0.1916903086967722,2.471039500005755
external_10714,complete,full_reference,full_reference,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10714,10.72087524458766,49.95338660478592,0.964947119778654,2.1294657831334938,2.82483549344964,0.0351687164844507,0.8986372969945865,0.7967548966361333,-0.6420549873405591,2.7510302323685623
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10000,10.015786089003086,49.95338660478592,0.0301672819690987,16.883787929668976,19.821813241074963,0.187973590844678,0.307,0.3739694000755317,16.36063436015051,11.191355956376844
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10714,10.742647988721728,49.95338660478592,0.9140522700946724,3.721991153857736,4.423321559681642,0.061469713523662,0.7469665857756207,0.5532317092007807,0.954202677355718,4.319376371474282
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/svm.joblib,10000,10.239545496180654,45.94671839661896,0.869374439722264,4.878829917684273,7.2745988133454755,0.0543178570216463,0.7564,0.7170477002934725,-1.76266778264393,7.058170581698388
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/svm.joblib,10714,10.980020102113484,45.94671839661896,-0.4176647197094276,16.506930718825544,17.96462155635901,0.2726165271482336,0.2283927571401904,0.2902821822363235,-16.347849249386474,7.448532131422957
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/svm.joblib,10000,19.997196167707443,134.41281475313008,0.874024092167827,4.756107416627597,7.143955039849381,0.0529515410446181,0.7585,0.7343787186763842,-1.5934291336824598,6.964332516477178
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/svm.joblib,10714,21.25485551916063,134.41281475313008,-0.3709265961863401,16.205466952391994,17.666007396564165,0.2676377696513954,0.2432331528840769,0.2967735960354499,-16.05933879707045,7.361420559404712
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10000,10.014879973605275,49.95338660478592,0.6904255917068642,9.572257343443894,11.198954755228286,0.1065715580432408,0.4364,0.4169561716417601,7.889687508860635,7.948316563637754
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10714,10.90527943521738,49.95338660478592,0.6585652964601819,7.542024495790975,8.816275183775838,0.1245586209048881,0.6059361582975547,0.4506046234490681,5.025955864194579,7.243712668652482
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/svm.joblib,10000,9.996705625206232,47.75066567957401,0.9595321868961152,2.8791440957977428,4.04901916225705,0.0320545991516114,0.8437,0.7907617366924952,-0.3061720968758141,4.037628644133365
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/svm.joblib,10714,10.64686264656484,47.75066567957401,0.9056151633430372,3.365095581463936,4.635348819634005,0.0555754844172408,0.8097815941758447,0.6922343597836954,-0.8035834779555148,4.565375958256758
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/svm.joblib,10000,16.22922864742577,106.64012590050696,0.9659934212737404,2.6286876306196447,3.711730494999127,0.0292661726855894,0.8537,0.8136887625603668,-0.2702549664505318,3.702063755288408
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/svm.joblib,10714,17.460768096148968,106.64012590050696,0.9056070913422144,3.3676261389576427,4.635547028058466,0.0556172772742798,0.8116483106216166,0.6997973629396221,-0.8834330001973156,4.550799418499513
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10000,9.947345791384578,49.95338660478592,-0.636113729053079,21.962233511882484,25.74552241742295,0.2445138444876696,0.2626,0.1954108635686808,21.104550168393004,14.746241280373802
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/svm.joblib,10714,10.622697908431292,49.95338660478592,0.5897721447484267,8.421223575457283,9.663709812321953,0.1390788369191954,0.559828262086989,0.3498262213453659,5.354131026540024,8.045284929618084
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/svm.joblib,10000,10.265159690752624,43.07266945578158,0.7633094702687064,7.301454401908969,9.792315669241644,0.0812898508339898,0.6422,0.6253787577586499,-1.9234431604251327,9.602032726352114
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/svm.joblib,10714,11.068976724520326,43.07266945578158,-0.5028869661511599,16.940800256382854,18.49670908269741,0.2797820025827061,0.2252193391823782,0.2503033138710031,-16.68946043055399,7.974715870836325
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/svm.joblib,10000,27.67540974728763,198.64178046956656,0.7639016989103378,7.117130235889448,9.78005721092409,0.0792377002437035,0.6539,0.584169550793164,-1.7265294982857415,9.626935271869774
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,svm,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/svm.joblib,10714,29.521257877349854,198.64178046956656,-0.5056665769597728,16.746815332880352,18.51380614423153,0.2765782879088415,0.2461265633750233,0.248294322304532,-16.407395148774484,8.57701980019857
internal_test,complete,full_reference,full_reference,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10000,0.1577203311026096,4.171747345477343,0.998711537000634,0.3959458733333322,0.722488502200861,0.0044082150226378,0.9769,0.9725168107305124,-0.0453956199999992,0.7210969918009765
external_10714,complete,full_reference,full_reference,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10714,0.0906871296465396,4.171747345477343,0.9976184840809504,0.4097702912077645,0.7363055116515115,0.0067674697144139,0.9790927758073548,0.9097587559870208,-0.1736730166137806,0.7155636104842674
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10000,0.117128662765026,4.171747345477343,0.5109949880576644,12.097042726666649,14.075104226002876,0.1346809477473463,0.3713,0.3650261769307857,11.19236961333331,8.535028182846576
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10714,0.0790445767343044,4.171747345477343,0.9343665326382384,3.695983787567685,3.865395895248421,0.0610401946749411,0.8075415344409185,0.6434675731775681,-3.5156318119594454,1.606816532684859
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/rf.joblib,10000,0.1753568351268768,4.073550412431359,0.8847226579788946,5.021672491555555,6.833873594755836,0.055908177372028,0.7555,0.7328195430853547,0.1014180812222231,6.833462687622767
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/rf.joblib,10714,0.169023847207427,4.073550412431359,-0.0234634746750561,14.116788269953863,15.26396920190112,0.2331426634179003,0.2930744819861863,0.3013308034800084,-13.95556766762669,6.183401613612337
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/rf.joblib,10000,0.3152648899704218,10.559468196704984,0.8409296680525408,5.696823161555555,8.027670863298232,0.0634248848981914,0.7192,0.7203716219041502,1.6394486942222226,7.858872925351707
external_10714,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/rf.joblib,10714,0.3160086255520582,10.559468196704984,0.1051425917503886,12.088632032854212,14.272768637515416,0.1996471021115476,0.4021840582415531,0.3702697420218814,-11.84774164022152,7.959199414772036
internal_test,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10000,0.0861838329583406,4.171747345477343,0.8132708560104843,7.486397436666667,8.69763177773482,0.0833488915237883,0.4603,0.4444379638080423,5.772907943333335,6.505886955317391
external_10714,missing_nh3n,inference_dropout,inference_dropout_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10714,0.091741794720292,4.171747345477343,0.7242877270997214,6.915299041752222,7.922447250309244,0.114208076659822,0.5748553294754527,0.3964679280917395,4.805503627652294,6.298889466519687
internal_test,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/rf.joblib,10000,0.1833641324192285,3.793224588036537,0.980631796035286,1.8750619666666652,2.8011711145812246,0.0208757733986491,0.8985,0.8926991329739035,-0.0302831133333318,2.8011474771832265
external_10714,missing_nh3n,reduced_retraining,reduced_retraining_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_nh3n/rf.joblib,10714,0.0885623376816511,3.793224588036537,0.9439742838072028,2.484409389583721,3.571289159275357,0.0410307083333397,0.8581295501213365,0.7588420157012186,-0.0120359902930752,3.57143555264364
internal_test,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/rf.joblib,10000,0.2969554848968982,9.18114841915667,0.97793781480555,1.9147004299999992,2.989642283257219,0.0213170833890002,0.8962,0.8856327051394625,0.3822239233333342,2.965256334414276
external_10714,missing_nh3n,indicator_reconstruction,indicator_reconstruction_missing_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_nh3n/rf.joblib,10714,0.1488842647522688,9.18114841915667,0.930154600431332,2.6680405170804544,3.9874955379366,0.0440634272019893,0.8406757513533695,0.7458304673661943,0.4704869983199553,3.959826533609775
internal_test,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10000,0.1074088159948587,4.171747345477343,-0.1421118188753047,18.19992011666664,21.510439164561177,0.2026265878052398,0.2803,0.2199678398699174,17.005238623333305,13.173390081387703
external_10714,missing_bod_nh3n,inference_dropout,inference_dropout_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/rf.joblib,10714,0.0928428452461958,4.171747345477343,0.834132080135584,5.588255002800057,6.144867264473628,0.0922915772551619,0.6045361209632257,0.4002436355982188,1.8676730850600365,5.854433360600629
internal_test,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/rf.joblib,10000,0.1594834458082914,3.4366807099431758,0.7825254134780764,7.344399294492064,9.386403534744296,0.0817679725505685,0.6292,0.5652913746046923,-0.0475232733968232,9.386752578391668
external_10714,missing_bod_nh3n,reduced_retraining,reduced_retraining_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod_nh3n/rf.joblib,10714,0.1538947839289903,3.4366807099431758,-0.144217391283483,14.7598775434456,16.13933288132977,0.2437634606679703,0.2798207952212059,0.2520195729212369,-14.50445437127212,7.078385811870883
internal_test,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/rf.joblib,10000,0.4943699650466442,14.362371971830726,0.7208596536998901,7.976461004325396,10.634235427693426,0.088804954401307,0.6116,0.6211008024264918,1.9937013918968267,10.446196924937713
external_10714,missing_bod_nh3n,indicator_reconstruction,indicator_reconstruction_missing_bod_nh3n,1,rf,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod_nh3n/rf.joblib,10714,0.4507430922240019,14.362371971830726,-0.0189865485608411,12.981374159614626,15.230548098991637,0.2143909852950392,0.377356729512787,0.3251042367380187,-12.184018683290812,9.13931508317943
internal_test,complete,full_reference,full_reference,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/xgboost.joblib,10000,0.0305810514837503,8.166083926334977,0.9995735894119416,0.2670422124633789,0.4156319782525742,0.002973081857753,0.9841,0.9803110983917264,7.601370239256901e-05,0.4156527544589285
external_10714,complete,full_reference,full_reference,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/xgboost.joblib,10714,0.0261466968804597,8.166083926334977,0.999313993683546,0.2511512781840685,0.3951803706699134,0.0041478328354098,0.9858129550121336,0.962660624679663,-0.0679058246423843,0.3893205251422291
internal_test,missing_bod,inference_dropout,inference_dropout_missing_bod,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/xgboost.joblib,10000,0.0227506998926401,8.166083926334977,0.5239461827494267,11.960472260314942,13.887465410811084,0.1331604571400016,0.3757,0.4006058476833247,11.029370463317871,8.43930120921487
external_10714,missing_bod,inference_dropout,inference_dropout_missing_bod,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/full_reference/xgboost.joblib,10714,0.0264310110360384,8.166083926334977,0.9299983154589088,3.900041545663549,3.991954223948156,0.0644102649985722,0.7929811461638977,0.6856881944993859,-3.725010076497549,1.43533645731117
internal_test,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/xgboost.joblib,10000,0.0281063616275787,7.4504292737692595,0.8925495185161934,4.80118107307434,6.597800010266936,0.05345336309368,0.7736,0.7204062010302584,-0.0877391874847412,6.597546481262193
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/reduced_retraining/missing_bod/xgboost.joblib,10714,0.0280533600598573,7.4504292737692595,-0.0484102449934709,14.364180461448454,15.44887769855072,0.237228413896754,0.2755273473959305,0.2779282480340994,-14.199284719823568,6.08700203968588
internal_test,missing_bod,indicator_reconstruction,indicator_reconstruction_missing_bod,1,xgboost,results_missing_indicator_robustness_20260613_gpu_v2/models/seed_1/indicator_reconstruction/missing_bod/xgboost.joblib,10000,0.0619960520416498,12.157501267269254,0.8788486751910574,4.932058740234375,7.005821181919165,0.0549104736165038,0.7572,0.7387947245782994,-0.1447897791442871,7.004675074560748
