source,missing_set,experiment_mode,experiment,model_type,stress_scenario,n_seed_window_cases,severity_monotonicity_rate_delta,severity_monotonicity_rate_drop,mean_delta_low_30pct,mean_score_drop_low_30pct,mean_delta_medium_100pct,mean_score_drop_medium_100pct,mean_delta_high_300pct,mean_score_drop_high_300pct
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,lr,organic_pollution,535,1.0,1.0,-11.480022499735576,11.480022499735576,-19.133370832892624,19.133370832892624,-26.78671916604968,26.78671916604968
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,lr,suspended_solids_event,535,1.0,1.0,-0.2566538208543232,0.2566538208543232,-0.8500836744133815,0.8500836744133815,-2.2231824464107746,2.2231824464107746
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,mpr,ammonia_pollution,535,0.1551401869158878,0.1551401869158878,-0.3763129377977255,0.3763129377977255,1.0274807720930443,-1.0274807720930443,8.120367866474195,-8.120367866474195
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,mpr,combined_pollution,535,0.6990654205607477,0.6990654205607477,-10.241845482480697,10.241845482480697,-17.153022945382087,17.153022945382087,-19.402442545586396,19.402442545586396
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,mpr,conductivity_event,535,0.6242990654205608,0.6242990654205608,0.0014980544973102,-0.0014980544973102,-0.0113435545658323,0.0113435545658323,-0.3258108381121422,0.3258108381121422
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,mpr,organic_pollution,535,1.0,1.0,-9.745749414971495,9.745749414971495,-18.707678502951687,18.707678502951687,-29.641417839997903,29.641417839997903
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,mpr,suspended_solids_event,535,0.4504672897196262,0.4504672897196262,-0.2486625152639002,0.2486625152639002,-0.0021025709428982,0.0021025709428982,1.5322073060980803,-1.5322073060980803
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,rf,ammonia_pollution,535,1.0,1.0,-1.100679521307266,1.100679521307266,-3.002448929361877,3.002448929361877,-6.034950275363471,6.034950275363471
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,rf,combined_pollution,535,1.0,1.0,-10.08865813575249,10.08865813575249,-21.54302364793492,21.54302364793492,-32.59366144392518,32.59366144392518
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,rf,conductivity_event,535,0.7700934579439253,0.7700934579439253,0.0175966953527776,-0.0175966953527776,-0.2511633236825319,0.2511633236825319,-0.6063638709847933,0.6063638709847933
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,rf,organic_pollution,535,1.0,1.0,-7.976111030484813,7.976111030484813,-15.999857870667103,15.999857870667103,-21.78977305938431,21.78977305938431
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,rf,suspended_solids_event,535,1.0,1.0,-1.0050838344142763,1.0050838344142763,-2.626430699464179,2.626430699464179,-4.942382416720792,4.942382416720792
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,svm,ammonia_pollution,535,0.8635514018691589,0.8635514018691589,-1.0931788139090073,1.0931788139090073,-2.6003289363565445,2.6003289363565445,-4.593533724459223,4.593533724459223
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,svm,combined_pollution,535,1.0,1.0,-11.345401028480428,11.345401028480428,-22.77807920019656,22.77807920019656,-30.50387781336141,30.50387781336141
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,svm,conductivity_event,535,0.7046728971962617,0.7046728971962617,-0.0567323581749729,0.0567323581749729,-0.1603844131548079,0.1603844131548079,-0.4999408096336687,0.4999408096336687
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,svm,organic_pollution,535,1.0,1.0,-9.668442037842976,9.668442037842976,-19.624544007666497,19.624544007666497,-27.583960975185526,27.583960975185526
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,svm,suspended_solids_event,535,1.0,1.0,-0.8634708871789644,0.8634708871789644,-2.508747956505007,2.508747956505007,-5.402789023546603,5.402789023546603
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,xgboost,ammonia_pollution,535,1.0,1.0,-1.0469913384624732,1.0469913384624732,-3.1281559650028976,3.1281559650028976,-6.270322339779863,6.270322339779863
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,xgboost,combined_pollution,535,1.0,1.0,-10.011207840821454,10.011207840821454,-21.880038512755775,21.880038512755775,-33.67291412353516,33.67291412353516
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,xgboost,conductivity_event,535,0.6616822429906543,0.6616822429906543,0.0795142935195102,-0.0795142935195102,-0.102872982220376,0.102872982220376,-0.2998087908428545,0.2998087908428545
external_10714,missing_bod,reduced_retraining,reduced_retraining_missing_bod,xgboost,organic_pollution,535,1.0,1.0,-8.02185851658616,8.02185851658616,-16.00560663882817,16.00560663882817,-22.191988158894475,22.191988158894475
